ANO,UF,SITUACAO,ADEQUACAO,AGUA,ESGOTO,LIXO,n
2019,50,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,50,Rural,Inadequado,Inadequado,Inadequado,Inadequado,2887
2019,50,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,50,Rural,Semi-adequado,Adequado,Adequado,Inadequado,6355
2019,50,Rural,Semi-adequado,Adequado,Inadequado,Adequado,8434
2019,50,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,72046
2019,50,Rural,Semi-adequado,Inadequado,Adequado,Adequado,0
2019,50,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,0
2019,50,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,0
2019,50,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,50,Urbano,Adequado,Adequado,Adequado,Adequado,446054
2019,50,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,50,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,50,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,50,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,50,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,50,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,50,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,50,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,50,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,50,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,50,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,50,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,50,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,50,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,50,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,1823
2019,50,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,50,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,21892
2019,50,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,357121
2019,50,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,8260
2019,50,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,722
2019,50,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,0
2019,50,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,1334
2019,50,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,51,Rural,Adequado,Adequado,Adequado,Adequado,723
2019,51,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,51,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,51,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,51,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,51,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,51,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,51,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,51,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,51,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,51,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,51,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2019,51,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2019,51,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2019,51,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,51,Rural,Inadequado,Inadequado,Inadequado,Inadequado,6293
2019,51,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,51,Rural,Semi-adequado,Adequado,Adequado,Inadequado,17294
2019,51,Rural,Semi-adequado,Adequado,Inadequado,Adequado,19903
2019,51,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,132514
2019,51,Rural,Semi-adequado,Inadequado,Adequado,Adequado,0
2019,51,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,0
2019,51,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,0
2019,51,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,51,Urbano,Adequado,Adequado,Adequado,Adequado,417098
2019,51,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,51,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,51,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,51,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,51,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,51,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,51,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,51,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,51,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,51,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,51,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,51,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,51,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,51,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,51,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,1123
2019,51,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,51,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,2311
2019,51,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,505476
2019,51,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,23669
2019,51,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,6971
2019,51,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,0
2019,51,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,10984
2019,51,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,52,Rural,Adequado,Adequado,Adequado,Adequado,3609
2019,52,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,52,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,52,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,52,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,52,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,52,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,52,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,52,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,52,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,52,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,52,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2019,52,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2019,52,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2019,52,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,52,Rural,Inadequado,Inadequado,Inadequado,Inadequado,16569
2019,52,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,52,Rural,Semi-adequado,Adequado,Adequado,Inadequado,7167
2019,52,Rural,Semi-adequado,Adequado,Inadequado,Adequado,6973
2019,52,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,170317
2019,52,Rural,Semi-adequado,Inadequado,Adequado,Adequado,0
2019,52,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,0
2019,52,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,3423
2019,52,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,52,Urbano,Adequado,Adequado,Adequado,Adequado,1481433
2019,52,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,52,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,52,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,52,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,52,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,52,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,52,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,52,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,52,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,52,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,52,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,52,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,52,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,52,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,52,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,21838
2019,52,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,52,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,6672
2019,52,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,681739
2019,52,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,15029
2019,52,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,24832
2019,52,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,2208
2019,52,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,38610
2019,52,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,53,Rural,Adequado,Adequado,Adequado,Adequado,169
2019,53,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,53,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,53,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,53,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,53,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,53,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,53,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,53,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,53,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,53,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,53,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2019,53,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2019,53,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2019,53,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,53,Rural,Inadequado,Inadequado,Inadequado,Inadequado,1054
2019,53,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,53,Rural,Semi-adequado,Adequado,Adequado,Inadequado,6373
2019,53,Rural,Semi-adequado,Adequado,Inadequado,Adequado,6546
2019,53,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,34438
2019,53,Rural,Semi-adequado,Inadequado,Adequado,Adequado,0
2019,53,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,0
2019,53,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,324
2019,53,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,53,Urbano,Adequado,Adequado,Adequado,Adequado,791456
2019,53,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,53,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,53,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,53,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,53,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,53,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,53,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,53,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,53,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,53,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,53,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,53,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,53,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,53,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,53,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,0
2019,53,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,53,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,88709
2019,53,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,67684
2019,53,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,11167
2019,53,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,549
2019,53,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,0
2019,53,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,255
2019,53,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
